restaurant,name,rating,time,comment,before,covid,after,period
Aya Japanese Steakhouse,Lem Fam,4.0,7 months ago,"We were there for a 5pm Hibachi reservation. There were 5 of us and we had a variety of steak, chicken, shrimp and salmon. Everything was delicious, as always. My daughter doesn't like rice, so we get double noodles for her. It's never a problem. My only complaint was that my fork was stained/looked dirty. I discovered this after our server had already picked up our soup bowls. She didn't return until she brought our bills. I was able to get a clean fork myself from a separate table where clean items were piled.We were there for a 5pm Hibachi reservation. There were 5 of us and we had a variety of steak, chicken, shrimp and salmon. Everything was delicious, as always. My daughter doesn't like rice, so we get double noodles for her. It's never a …More",0,0,1,post
Aya Japanese Steakhouse,Kyley Prestidge,1.0,9 months ago,"So I use to enjoy this place but last year my boyfriend and I went her and ask for a highchair for our daughter, as I was sliding her into the seat I seen a screw sticking out that would have scratched her had I not noticed. I pointed this out so they put it back in the same spot for the next person. No apologies nothing. Then we got  Our food the soup tasted like dirty dishwater. I ordered the  Filet and shrimp.  My steak was overcooked they were informed of this and there was no deduction. I swore I'd never go back but I thought maybe I should give this place a second chance so I went last night I ordered a steak and shrimp and again my steak was overcooked and there were no deductions from my bill after it was pointed out.  This is by far the worst Japanese steakhouse I've ever been toSo I use to enjoy this place but last year my boyfriend and I went her and ask for a highchair for our daughter, as I was sliding her into the seat I seen a screw sticking out that would have scratched her had I not noticed. I pointed this …More",0,0,1,post
Aya Japanese Steakhouse,AandB Talks,5.0,7 months ago,"We always enjoy our visit to Aya. The staff is very nice and attentive. Though we try to go during off peak hours, as the place is rather peaceful and quiet. Personally I like the Chicken Hibachi as rice noodles are one of my favorites. The sauce used just compliments everything on the dish. Always a very big plate of food, even without the show. The Dinner Special Bento Box: Chicken Kastu was wonderful slice of everything! Lightly breaded chicken, Shrimp Tempura/ Vegetable Tempura, Shumai, California Roll, and White rice ( also comes with miso soup to start). An additional order or Udon Soup is pictured as well. We will be back again :)We always enjoy our visit to Aya. The staff is very nice and attentive. Though we try to go during off peak hours, as the place is rather peaceful and quiet. Personally I like the Chicken Hibachi as rice noodles are one of my favorites. The …More",0,0,1,post
Aya Japanese Steakhouse,Sonja Mac,5.0,a year ago,"Went here for the first time. First time having hibachi since moving from NJ 3 years ago. It was great! We got there 6pm, it was a Tuesday and seated right away.There were 5 others at the hibachi table. It wasn't long before the chef came after we received our drinks and salad.It was all fresh and it was entertaining.  We took out 7 year for his first hibachi experience and it was a full thumbs up!! No complaints,  fresh food, prompt, and fun.He asked to go back for his bday and I'm certain it will happen.  We are happy to have ventured out and chose Aya. Thank you!!Went here for the first time. First time having hibachi since moving from NJ 3 years ago. It was great! We got there 6pm, it was a Tuesday and seated right away. …More",0,0,1,post
Aya Japanese Steakhouse,Denise Wagner,5.0,8 months ago,"This was my first time eating here. We had a group of 6 for the hibachi grill experience. Really fun, and the food was delicious. I had enough to take home for lunch the next day.",0,0,1,post
Aya Japanese Steakhouse,Nikki,5.0,7 months ago,Their sushi is so good.  Quick service and nice people.Vegetarian options: They have plenty of vegetarian options.  You can request almost anything without meat.Kid-friendliness: Kids' bento boxes.Parking: Lots of parking all over the strip mall they are located in.Wheelchair accessibility: This is an accessible restaurant.Dietary restrictions: Vegetarian options available.Their sushi is so good.  Quick service and nice people.Vegetarian options: They have plenty of vegetarian options.  You can request …More,0,0,1,post
Aya Japanese Steakhouse,Tracey Jones,5.0,a year ago,Always so for sushi and the menu is amazing. So many rolls and types of fish. They even have an all you can eat option. Sushi is fresh and the presentation is perfection. I don't mind takeout but i prefer to dine in. So thankful this place is open!!,0,0,1,post
Aya Japanese Steakhouse,c b,2.0,8 months ago,"Host was indifferent, practically ran to the grill leaving us all to walk to our seats alone. Apparently there are no lunch prices on Saturday but there sure are lunch portions for dinner those dinner prices. The service staff taking the drink & meal orders were also impolite & gave the feeling of hurried or rushed. No sooner was the soup & salad served & here comes the chef wheeling the cart to star The ""show"". He was pleasant enough, not very involved with our party. The food was as expected. The over all experience was literally done in a little over a hour.while we were finishing up, another grill across from us was sat & the process was started again. Sad thing was, by the time we were leaving, they were being served their meal. SMH  rush rush rushHost was indifferent, practically ran to the grill leaving us all to walk to our seats alone. Apparently there are no lunch prices on Saturday but there sure are lunch portions for dinner those dinner prices. The service staff taking the …More",0,0,1,post
Aya Japanese Steakhouse,Heidi Shatto,1.0,5 days agoNew,"We were seated within 15 minutes arriving, but waited 1 hour before our chef came to cook our meal.  Completely unacceptable and no apology or concern from any employee.  No discount offered for their lack of service. Needless to say it will be a while before we return .",0,0,1,post
Aya Japanese Steakhouse,Dave Smith,1.0,a week agoNew,"Very poor service. The waitress was very rude the entire time we were there. She barley came to our table. When we were ready to leave, the waitress saw the tip I gave her and threw the receipt book on the counter. I tipped based upon the service I received, but clearly that was unacceptable for her. I have never had such a poor service here before and usually am pleased.Very poor service. The waitress was very rude the entire time we were there. She barley came to our table. When we were ready to leave, the waitress saw the tip I gave her and threw the receipt book on the counter. I tipped based upon the …More",0,0,1,post
Aya Japanese Steakhouse,Jean Stinchfield,2.0,3 weeks agoNew,"Menu was sticky, miso soup was flavorless, food came out alarmingly fast and was already getting cold (as if preprepared and left out for a while), the waitress was extremely short and impolite, my table was dirty and crusty, the food was pretty okay in spite of it all, but i feel sick now. the only way i would come back would be against my own will.Menu was sticky, miso soup was flavorless, food came out alarmingly fast and was already getting cold (as if preprepared and left out for a while), the waitress was extremely short and impolite, my table was dirty and crusty, the food was …More",0,0,1,post
Aya Japanese Steakhouse,Virginia Diggs,5.0,4 years ago,Great experience! I had the teriyaki chicken dinner pictured and it was delivered to my table sizzling! They also have classic hibachi where you can watch it being cooked as well as sushi and a variety of appetizers. Service was very good and less than 20 minute wait for two large meals. Also a good value as each entree is enough for two.Great experience! I had the teriyaki chicken dinner pictured and it was delivered to my table sizzling! They also have classic hibachi where you can watch it being cooked as well as sushi and a variety of appetizers. Service was very good …More,1,0,0,before
Aya Japanese Steakhouse,Courtney Herring,1.0,2 months ago,"The only people leaving positive reviews for this place must either get take out or live under a rock. Whatever you do, do not come to this DUMP. Absolutely disgusting. Believe it or not, our server was more disgusting. We were the only people in the dump, and the three servers ignored us and behaved poorlyand obnoxiously amongst themselves. They were too caught up eating than serving their paying customers. Additionally, the waitress argued with us about paying for our appetizers, which she did not deliver! Thus, we did not want to pay for food we did not receive! I could not have imagined a worse experience.The only people leaving positive reviews for this place must either get take out or live under a rock. Whatever you do, do not come to this DUMP. Absolutely disgusting. Believe it or not, our server was more disgusting. We were the only …More",0,0,1,post
Aya Japanese Steakhouse,Stacie Ackerman-Hopper,5.0,10 months ago,"Highest stars for accommodating my sister and niece’s severe gluten and dairy allergies ((Tamari instead of soy sauce (gluten is a byproduct of the fermentation product), no egg, etc so they could enjoy my son’s graduation celebration lunch. Sushi and hibachi for days…apps galore. Soooo good. Best hibachi I have ever had—bursting with flavor, shrimp and filet were cooked perfectly. In my opinion, after almost three years as a transplant to Carlisle, they have best sushi in terms of quality, quantity, freshness and presentation in Carlisle, hands down. Thank you Aya for a great meal today.Highest stars for accommodating my sister and niece’s severe gluten and dairy allergies ((Tamari instead of soy sauce (gluten is a byproduct of the fermentation product), no egg, etc so they could enjoy my son’s graduation celebration …More",0,0,1,post
Aya Japanese Steakhouse,Dean Shunkwiler,2.0,5 months ago,"There was only 2 other customers in the whole place.  The only soda they had was Pepsi, no sprite, or 7up, waitress was not very helpful.  And seemed bothered by us being there.  Lastly I left a small tip because service was bad.  Waitress actually came outside asking me for a better tip!!   I'll never go backFood: 4/5  |  Service: 1/5  |  Atmosphere: 2/5 …More",0,0,1,post
Aya Japanese Steakhouse,Jo Dolbin,5.0,3 weeks agoNew,"I highly recommend visiting Aya Japanese Steakhouse! You won't be disappointed! I'm looking forward to my next visit!Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishes
Dinner Hibachi Shrimp and Angus Steak …More",0,0,1,post
Aya Japanese Steakhouse,Theresa Rebecca,2.0,2 months ago,"While the food was delicious, our chef was not personable and neither was the waitress. It felt like it was an annoyance that we were there.Food: 4/5  |  Service: 2/5  |  Atmosphere: 2/5 …More",0,0,1,post
Aya Japanese Steakhouse,Jerilynn Boyles,5.0,4 months ago,Our family went to celebrate a birthday. Such a fun eveningFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5 …More,0,0,1,post
Aya Japanese Steakhouse,Richard Salmeron,5.0,10 months ago,"This was an amazing place. I had been searching for a hibachi restaurant for some time and i finally came across Aya Japanese Steakhouse. Came here on a Saturday afternoon at around 3:15pm and it was pretty empty. There was 1 other couple in the entire restaurant. As soon as you walk on, you see what looks to be an authentic Japanese restaurant. The restaurant itself is split up into 2 sides. One of the sides is regular food and the other is where they make hibachi.We were lucky and we were the only ones that were there to eat hibachi and honestly i felt bad asking but that was the reason why were were there was for the hibachi experience. What can I say, we got our own private hibachi show and the chef was very skilled and talented. He told us he had been doing this for over 10 years. Food was a bit on the pricey side but honestly what you get is way more than what you pay for. The portions are big and you definitely get your money's worth. The taste was amazing and honestly I am looking forward to being able to bring my family and friends back because definitely deserves a multiple repeat visits. Well worth the experience and price and the food was amazing. Go check them out!This was an amazing place. I had been searching for a hibachi restaurant for some time and i finally came across Aya Japanese Steakhouse. Came here on a Saturday afternoon at around 3:15pm and it was pretty empty. There was 1 other couple …More",0,0,1,post
Aya Japanese Steakhouse,IAmZeMedic,5.0,2 years ago,"Great food, Amazing service, fast and for a good price! I would recommend this for any occasion!",0,1,0,covid
Aya Japanese Steakhouse,Barbara Spaulding,4.0,10 months ago,The food is delicious- sushi to steak its all good. The people are very nice.  The chef does the regular hibachi table tricks. My only complaint is their soda always tastes like mold- like they don't clean the soda machine line or spout.,0,0,1,post
Aya Japanese Steakhouse,Douglas Vinciguerra,5.0,10 months ago,Great hibachi experience. Sushi was excellent. Chef was very fun.,0,0,1,post
Aya Japanese Steakhouse,Tamisha Norris,5.0,a month ago,Food was delicious and a large portion during dine in and take out.,0,0,1,post
Aya Japanese Steakhouse,Marcinda Rickrode,4.0,4 weeks ago,"Good food, attentive service and lots to choose from. Quiet on a Monday for lunch.",0,0,1,post
Aya Japanese Steakhouse,Michael Murray,5.0,2 weeks agoNew,"Always a good meal.  Never knew they had an all u can eat optionFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishes
Roll …More",0,0,1,post
Aya Japanese Steakhouse,Tom F,1.0,9 months ago,"If the dining room is that filthy you can assume the kitchen is worse. I'm not really sure how this place has good reviews being so obviously not cleaned in a long time. Our appetizer plate had a jagged one inch chunk out of it...restaurant was 20% full so...that's one of the good plates. Mold spores on the ceiling near one of the vents, dust all over the streamers hanging from the ceiling...I could go on. The food was meh.If the dining room is that filthy you can assume the kitchen is worse. I'm not really sure how this place has good reviews being so obviously not cleaned in a long time. Our appetizer plate had a jagged one inch chunk out of it...restaurant …More",0,0,1,post
Aya Japanese Steakhouse,Dylan Varner,4.0,6 months ago,Pretty good place. Service is a bit slow but being understaffed it's understandable. Great menu selection as well,0,0,1,post
Aya Japanese Steakhouse,Brian Murray,3.0,9 months ago,"Food was ok, nothing to brag about. I personally have had better sushi at Wegmans. The entire place is dirty. The floors are very greasy and slippery. The hallway near the bathroom is horrid. Just not a place that really get cleaned very well. That just what you can see out front. Makes you wonder what the kitchen looks like.",0,0,1,post
Aya Japanese Steakhouse,Lisa Ferron,5.0,2 months ago,This place is very good. My son loves it.  Come here everytime we come to Carlisle.,0,0,1,post
Aya Japanese Steakhouse,oscar g zelaya,5.0,a year ago,"We celebrate our wedding anniversary here, odd place to do it (because my wife want a romantic place). But we have a lot fun the food was good, the chef was excelente. We share the Hibachi with other customers. For some people may be good, for others not that good for us was fantastic. We are very social people, and we believe that life have to live it. But live it good!Is a little expensive but is worth it. Come join the fun.We celebrate our wedding anniversary here, odd place to do it (because my wife want a romantic place). But we have a lot fun the food was good, the chef was excelente. We share the Hibachi with other customers. For some people may be good, …More",0,0,1,post
Aya Japanese Steakhouse,Cece Bruns-Serino,5.0,10 months ago,"If you're looking for a delicious hibachi experience, then you'll want to check out Aya Japanese Steakhouse in Carlisle, Pennsylvania. The sushi is amazing and the hibachi is cooked to perfection. My friends and I had a great time enjoying the wonderful service and superb food. We will definitely be back!",0,0,1,post
Aya Japanese Steakhouse,Maya Reichenbach,4.0,11 months ago,love coming here to get sushi or hibachifood is always filling and flavorful,0,0,1,post
Aya Japanese Steakhouse,Michael Duttry,5.0,11 months ago,Now from my experience I've been to about 12 different Japanese steakhouses and they are usually all the same from the menu to the things they do at the hibachi bar while cooking. That being said what makes me want to go or not go to one is the way the chef interacts with the customers and if they cook my steak the way I request. Our chef was excellent and even added items that people decided they wanted to also do while he was cooking. Only bad thing about this place was the rude female waitress who brought our drinks and took our orders but the chef absolutely made up for it and I would recommend to anyone. Hopefully the waitress was just having a bad day and is ussually nicer.Now from my experience I've been to about 12 different Japanese steakhouses and they are usually all the same from the menu to the things they do at the hibachi bar while cooking. That being said what makes me want to go or not go to one is …More,0,0,1,post
Aya Japanese Steakhouse,john anderson V,5.0,2 years ago,"If you go out for hibachi plan to be there for a while because the chefs have to attend to every hibachi party there and it's quite a show. This isn't just a show up, order, eat, and leave kind of deal...unless you order from the booths. But let me tell you, every moment of wait is well worth it. Not only is the show awesome but the food is superior. You will NOT be disappointed at all. I think it's my 3rd time being here and I appreciate it more every time. Oh, and unless you eat big like me you will have plenty to take home for laterIf you go out for hibachi plan to be there for a while because the chefs have to attend to every hibachi party there and it's quite a show. This isn't just a show up, order, eat, and leave kind of deal...unless you order from the booths. …More",0,1,0,covid
Aya Japanese Steakhouse,Rose xxxxxx,1.0,a year ago,"I had lunch there today.  It tops the list of the worst place I’ve eaten in years. I got a tempura lunch box and my friend a salmon lunch box. The soup was room temperature and dirty dish water came to mind. It was not good. The salad was swimming in dressing. Nothing was warm, so my tempura was definitely not freshly fried. It was very greasy. The white rice was like paste. My friends salmon was dry and looked like it had been sitting for a while. I can see why the place wasn’t busy. Each meal cost almost $15 for something that was hardly edible and mostly got left.  The servers acted like they could hardly make the effort and no one asked if there was a problem. Never again!I had lunch there today.  It tops the list of the worst place I’ve eaten in years. I got a tempura lunch box and my friend a salmon lunch box. The soup was room temperature and dirty dish water came to mind. It was not good. The salad was …More",0,0,1,post
Aya Japanese Steakhouse,Jody Shover,2.0,11 months ago,"Good food. I asked about specials on the chalk board they had, but the waitress had no clue what I was talking about, seemed in a hurry and didn't understand English, so that was disappointing, no need to go back. Also, made reservation for 8 people, waited 10 minutes for our table, jammed in a corner for hibachi and waited an hour for our food.Good food. I asked about specials on the chalk board they had, but the waitress had no clue what I was talking about, seemed in a hurry and didn't understand English, so that was disappointing, no need to go back. Also, made reservation for …More",0,0,1,post
Aya Japanese Steakhouse,James Barley,5.0,a year ago,"The food at this Japanese Hibachi grill is AMAZING! Just to make you aware, I can only comment on the hibachi food as I'm not very fond of sushi. Steak; GOOD! Raw fish; not so good.The yum yum sauce here is exquisite (and you all know how much yum yum can make or break a hibachi meal). You have a choice between soup or salad here. But the kicker is you get both noodles AND fried rice. Our chef was excellent and grilled everything to perfection. No room for dessert after a meal like that. And believe me, that is saying something. Mixed vegetables were excellent also. A great variety of broccoli, zucchini, onion, and mushroom.Only bummer is it's BYOB so make sure you pack a couple bruskis before you leave you the house. You won't be disappointed. At 8pm, there is absolutely no wait for a table. A little table time if you've just been seated and the chef just started somewhere else.The food at this Japanese Hibachi grill is AMAZING! Just to make you aware, I can only comment on the hibachi food as I'm not very fond of sushi. Steak; GOOD! Raw fish; not so good. …More",0,0,1,post
Aya Japanese Steakhouse,Debbie Mandell,3.0,a year ago,"I understand restaurants are short staffed, but let us know. Had Hibachi reservation at 6:30pm, was not seated until after 7pm, and chef did not show up to our table to cook until 7:30pm. Only 2 chefs cooking for 8 tables. The food was great, but we were starving.",0,0,1,post
Aya Japanese Steakhouse,Jordan Shenk,5.0,a year ago,"It was my first time there tonight. No wait for our table, but a very long wait at our table. Our party was the first to be seated at the hibachi table, then 2 other parties joined. However, we were the last to get our drinks, soups/salads, and order taken. We ordered a couple sushi rolls and they were fantastic. While we were waiting I noticed one chef cooking simultaneously at both grills and that he is the only chef. That makes the wait time understandable. The country is short staffed and no one wants to work. This chef worked his tail off, while providing entertainment.   When finished with one table he went to the kitchen, loaded his cart for the next, and continued this pattern. I know he must be tired. He didn't lack on entertainment or cooking. Our hibachi was great. I get that no body wants to wait long, however when people are short staffed you need to understand.It was my first time there tonight. No wait for our table, but a very long wait at our table. Our party was the first to be seated at the hibachi table, then 2 other parties joined. However, we were the last to get our drinks, soups/salads, …More",0,0,1,post
Aya Japanese Steakhouse,Derek “Dr. Google” Bicksler,5.0,a year ago,"Definitely my go to place when I'm craving lo mein!  Always quick, fresh, friendly and delicious.  And i love that it's right next to Giant, so I Cando my shopping, then swing by Aya for some take out.  Super fun experience to dine in too.  Highly recommend!  👍👍",0,0,1,post
Aya Japanese Steakhouse,JC,2.0,a year ago,"Great rice and vegetables. Seafood is quite overcooked and chewy.....2nd time around... can't say I'll ever go back,  had Seafood Fried Rice... 2 pieces of shrimp in it and I'm not sure what the rest of the seafood was suppose to be but couldn't eat it. If you want to go for the Hibachi,  it's nice watching them but the food is not that great. You pay for the entertainment not the food.Dine in: Yes
Outdoor seating: No
Takeout: YesGreat rice and vegetables. Seafood is quite overcooked and chewy.....2nd time around... can't say I'll ever go back,  had Seafood Fried Rice... 2 pieces of shrimp in it and I'm not sure what the rest of the seafood was suppose to be but …More",0,0,1,post
Aya Japanese Steakhouse,Anthony Fasano,4.0,a year ago,Great food and service. The only down side to this location is that the seats where showing some age with tears and chunks missing and the interior is due for an upgrade/remodel. Additionally the waitress was rather impolite when asking for orders.,0,0,1,post
Aya Japanese Steakhouse,Frank Palmer,2.0,a year ago,"I have eaten here at least a dozen times in the past 3 years and it pains me to right a negative review. The quality of food and service has gone downhill so drastically that I’m hoping someone reads this and fixes it. There is potential to be fantastic if the wait staff was more attentive, polite and the sanitation/ overall vibe was stepped up a notch. As of now though I do not recommend Aya.I have eaten here at least a dozen times in the past 3 years and it pains me to right a negative review. The quality of food and service has gone downhill so drastically that I’m hoping someone reads this and fixes it. There is potential to …More",0,0,1,post
Aya Japanese Steakhouse,Alexis H,5.0,9 months ago,"Great food, great service and really good prices outside of the hibachi side. Always has good lunch specials too.",0,0,1,post
Aya Japanese Steakhouse,Mimi Abbott,1.0,a year ago,"I’d rated 0 star. The foods were awful, chicken fried rice was dry and the chicken hard like marbles and tasteless. The waitress was unpleasant and dull.  Our first time also our last for this place. Waste of money.",0,0,1,post
Aya Japanese Steakhouse,Kim Freed,1.0,a year ago,"Never going back to this restaurant again. Took15 minutes just to order my food. Our waitress could barely understand my questions. Did not understand my food allergy. She didn't listen. Everything had gluten. I told her to cancel one item ordered and she still had it on the order, she didn't.  We wanted to box our food to go home she told us that we were not allowed to. Proceeded to charge us for the food I said not I didn't want. They were not careful with cross-contamination of the food. I was not feeling well after eating there. My boyfriend got sick.  Sad thing was we use to go to this restaurant all the time without problems.  Never going back!Never going back to this restaurant again. Took15 minutes just to order my food. Our waitress could barely understand my questions. Did not understand my food allergy. She didn't listen. Everything had gluten. I told her to cancel one item …More",0,0,1,post
Aya Japanese Steakhouse,Amy Smith,5.0,4 years ago,"We absolutely love this place. The atmosphere is laid back and relaxing, and the staff is mellow. The food is fantastic especially the spicy tuna sushi. We love watching the show and watching our food being made. I like the interaction with the chef while cooking. And the volcano onion is my favorite part. Excellent experience",1,0,0,before
Aya Japanese Steakhouse,Lida Celebic,3.0,3 years ago,"The food is delicious but the way some staff act is not very professional. I went out with a friend over their lunch period and I wanted the all you can eat sushi, and hibachi chicken. The waiter looks at me and asks me if I’m sure that I want all of that. She told me it Was too much food. Too much food but I’m paying!?!?It’s not like it was free. She basically told Me she’s packing it up to go for me. I was not happy about that but I let it go. Once I tried to order sushi, she toldMe I couldn’t order more than two rolls at a time.( even though the couple next table was getting 4 rolls at the time)At that point, I was really mad. I would get two rolls and would wait 20 minutes for the next two rolls. Why did it matter if I got 2 or 4 rolls. I would have paid for what was left over and take it home. The way she acted towards me was very unprofessional and honestly down right rude for trying to limit how much and what I eat. I was very disappointed in the way my visit was handled.The food is delicious but the way some staff act is not very professional. I went out with a friend over their lunch period and I wanted the all you can eat sushi, and hibachi chicken. The waiter looks at me and asks me if I’m sure that I …More",1,0,0,before
Aya Japanese Steakhouse,Charles Folsom,4.0,3 years ago,"Aya, is a good sushi/hibachi spot.  It's a large place with plenty of seating.  I've eaten there often and never have to wait to be seated and to be served.  The sushi is fresh and well prepared. They have standard items as well as a good selection of special rolls. There are some other noodle dishes along with what you would expect from a Hibachi restaurant. If in Carlisle, Aya will satisfy your Japanese tastesAya, is a good sushi/hibachi spot.  It's a large place with plenty of seating.  I've eaten there often and never have to wait to be seated and to be served.  The sushi is fresh and well prepared. They have standard items as well as a good …More",1,0,0,before
Aya Japanese Steakhouse,Ryan Failor,1.0,2 years ago,"Went in for hibachi with my wife and daughter on a Monday night about 7pm, get there and get told there is only one hibachi chef and it will be about half an hour to 45 min wait. So we sat at a regular table and ordered hibachi... it came out in like 5 mins barely warm and the chicken was hard as a rock. We had to ask for our salads and yum yum sauce. Told them about the food, first we get told they would make us new plates, then we get told they were gonna make us new chicken, ended up only getting 10% off the bill (5.95) and meals we didn't eat. Will never go back.Went in for hibachi with my wife and daughter on a Monday night about 7pm, get there and get told there is only one hibachi chef and it will be about half an hour to 45 min wait. So we sat at a regular table and ordered hibachi... it came …More",0,1,0,covid
Aya Japanese Steakhouse,Lindsay de Bien,5.0,a year ago,"Flaming grill, onion volcano, bouncing egg, catching food in your mouth ... This hibachi has all of the good stuff and tastes great too. The lunch prices are close to half of the dinner prices, but you still get plenty of food.",0,0,1,post
Aya Japanese Steakhouse,Virginia Berndt,5.0,6 years ago,"My husband and I ate lunch here on a Saturday afternoon and enjoyed our experience. We each ordered a two roll lunch special, and our soups and salads were brought to us almost immediately after our drinks arrived. My husband tried his soup first, and I tried my salad, both of which were delicious. I was just about to start on my soup when the rolls arrived! I've never seen a shiitake mushroom roll listed on a menu before, but I knew I had to try it! It was excellent! The spicy tuna roll was also flavorful and delicious. The speed of service and food quality lead me to give a 5 star review!My husband and I ate lunch here on a Saturday afternoon and enjoyed our experience. We each ordered a two roll lunch special, and our soups and salads were brought to us almost immediately after our drinks arrived. My husband tried his soup …More",1,0,0,before
Aya Japanese Steakhouse,Ravon Wilson,5.0,4 months ago,It’s the best thing in the area. Richmond Va approves,0,0,1,post
Aya Japanese Steakhouse,flowerchic79,5.0,3 years ago,cooks food in front of you with flare! fantastic place!,1,0,0,before
Aya Japanese Steakhouse,Shawn Westerman,4.0,a year ago,"I come here often as the food is good and they are always consistent, They even offer all you can eat sushi! Service is usually pretty good but they struggle, at times, with a full restaurant",0,0,1,post
Aya Japanese Steakhouse,Daniel Friess,5.0,4 years ago,"We've never had the hibachi, but this is our go-to place for sushi in town. The prices are fair and there's a wide selection of standard and specialty rolls. The decor is very nice and clean.",1,0,0,before
Aya Japanese Steakhouse,Matt Prazenica,5.0,a year ago,For 20 to $30 you get more than a fair meal for the price. The experience for 1st time attendees at the restaurant are in for a real treat. Return customers will continue to appreciate the food.,0,0,1,post
Aya Japanese Steakhouse,Amy Huang,2.0,a year ago,"The sushi quality is not very good. The rice they used  doesn't seem to be sushi rice and it was very dry. The sushi isn't well made either because it falls apart when you pick it up and it doesn't look nice (wish I took a picture of it. Lastly, I felt nauseated after eating the sushi and that's obviously not good.",0,0,1,post
Aya Japanese Steakhouse,Seth Pash,5.0,4 years ago,"Just had the most amazing filet mignon and service was amazing! No wait times, very close parking, and very clean environment! My only one slight downside is no liquor license, but the food was so amazing that I seriously don't even have room in my stomach for a drink! Will definitely be back very soon!!!**update 7/29/18**Took out the family for Hibachi tonight! And all I can say is WOW! Still incredibly amazing food and service! The consistency and perfection of their filet mignon (and other dishes) are unrivaled to any other Japanese steakhouse I've ever been to! We had the regular size filet hibachi (mine),  filet and chicken (wife) ,  calamari hibachi (oldest son) and shrimp hibachi (youngest son) and the total was only $115 (tip included)!! I ABSOLUTELY LOVE THIS PLACE! Looking forward to the next visit!!Just had the most amazing filet mignon and service was amazing! No wait times, very close parking, and very clean environment! My only one slight downside is no liquor license, but the food was so amazing that I seriously don't even have …More",1,0,0,before
Aya Japanese Steakhouse,Stacey Swartz,1.0,3 years ago,The worst sushi we ever ate. We did the all u can eat and tried many different rolls. None of it had any taste. Even the fried rice and lo mein was bad.Our server could understand most of what we were saying but we had trouble understanding her.That sat us in a booth that was falling apart.Never again.The worst sushi we ever ate. We did the all u can eat and tried many different rolls. None of it had any taste. Even the fried rice and lo mein was bad.Our server could understand most of what we were saying but we had trouble …More,1,0,0,before
Aya Japanese Steakhouse,Matt Saez,3.0,4 years ago,They have very good sushi. But when u order out the sushi is very small barely anything to eat . I look at the pictures on the reviews but my sushi was half the size. But very tasty. Whatever u do dont order the lunch special its 11 bucks and  very very small portions.  Ordered the fried oyster and got 4 small pieces a partial california roll and two very small dumplings. Tasted great but surely not worth the money.They have very good sushi. But when u order out the sushi is very small barely anything to eat . I look at the pictures on the reviews but my sushi was half the size. But very tasty. Whatever u do dont order the lunch special its 11 bucks …More,1,0,0,before
Aya Japanese Steakhouse,Tom Emond,4.0,3 years ago,"Fantastic hibachi with a consistent show for a fair price.  Weekday lunch specials give you a tremendous discounted price for the same meal and show compared to weekend evening pricing.  The sushi is amazing as well as other choices.  Their all you can eat sushi is overpriced, last I saw was at least $22.  Sakura's price is $16 or so and slightly better sushi.  All in all a worthwhile place to eat and possibly a Carlisle staple.  Highly recommend and I will continue going there for the foreseeable future.Fantastic hibachi with a consistent show for a fair price.  Weekday lunch specials give you a tremendous discounted price for the same meal and show compared to weekend evening pricing.  The sushi is amazing as well as other choices.  Their …More",1,0,0,before
Aya Japanese Steakhouse,John Welgan,2.0,4 years ago,They have no pork fried rice and no egg rolls. Got shrimp fried rice. It is nasty. To much garlic.  Spring rolls not much better.  Paid to much . Never going back. Staff was great and food was fast. That is the only reason for 2 stars,1,0,0,before
Aya Japanese Steakhouse,Ro Leake,4.0,a year ago,Great experience for the people new to the environment. Food was great. Waitperson messed up drink orders and was bothered by us separating the check.  Other than that no complaints.,0,0,1,post
Aya Japanese Steakhouse,Shannon Barr,2.0,5 years ago,"I typically really like going here and frequently order lunch to go. Today is the reason for my review though. The person taking the order on the phone was down right rude and that continued when I picked up my lunch. The salad was frozen lettuce and the dressing was frozen. Yuck! The sushi looks ok. I ordered a side of yum yum sauce which I paid extra for looks really thin so I think just in case, I will not eat it. We just went there for Mother's Day and the experience was much better but the person they have working today should not be in customer service!I typically really like going here and frequently order lunch to go. Today is the reason for my review though. The person taking the order on the phone was down right rude and that continued when I picked up my lunch. The salad was frozen …More",1,0,0,before
Aya Japanese Steakhouse,flower power,5.0,2 years ago,"Wonderful food.  Our eyes were bigger than our stomachs, so we ordered way too much.  Yay for taking home left overs, the Nakimagi (sp?) Beef was so good.  The tempura fried vegetables in our Bento boxes, especially the onion rings were delightful.  The apricot chili dipping sauce for the Japanese spring rolls and the deep fried calamari was a most delicious surprise...do they bottle this sauce? I need some.Wonderful food.  Our eyes were bigger than our stomachs, so we ordered way too much.  Yay for taking home left overs, the Nakimagi (sp?) Beef was so good.  The tempura fried vegetables in our Bento boxes, especially the onion rings were …More",0,1,0,covid
